"epoch","load avg",,,"cpu0 usage",,,,,,"memory usage",,,,"net/eth0",,"dsk/vda",,"io/vda",,"async","swap",,"paging",,"virtual memory",,,,"filesystem",,"interrupts",,,,,,,,"system",,"procs",,,"vda","postgres on localhost 5432",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"postgres usage",,,
"epoch","1m","5m","15m","usr","sys","idl","wai","hiq","siq","used","buff","cach","free","recv","send","read","writ","read","writ","#aio","used","free","in","out","majpf","minpf","alloc","free","files","inodes","1","4","11","12","25","27","29","30","int","csw","run","blk","new","util","buffers_checkpoint","buffers_clean","buffers_backend","total","idle","idle_in_xact","active","waiting_lwlock","waiting_lock","waiting_bufferpin","waiting_activity","waiting_extension","waiting_client","waiting_ipc","waiting_timeout","waiting_io","others","commits","rollbacks","reads","hits","returned","fetched","inserts","updates","deletes","conflicts","deadlocks","temp_files","temp_bytes","read_t","write_t","checkpoints_timed","checkpoints_req","checkpoint_write_time","checkpoint_sync_time","buffers_checkpoint","buffers_clean","maxwritten_clean","buffers_backend","buffers_backend_fsync","buffers_alloc","archived_count","failed_count","seq_scan","seq_read","idx_scan","idx_fetch","inserts","updates","deletes","hot_updates","live","dead","heap_read","heap_hit","idx_read","idx_hit","toast_read","toast_hit","tidx_read","tidx_hit","postgres_cpu","postgres_children_cpu","postgres_bytes_read","postgres_bytes_written"
1588357617.462,1.930,1.870,1.620,0.672,0.443,98.806,0.072,0.0,0.007,523411456.0,63336448.0,1294897152.0,215511040.0,0.0,0.0,12145.831,61028.081,0.422,2.384,2661.0,0.0,0.0,0.0,0.0,0.005,20.004,26.963,26.969,896.0,14846.0,0.000,0.000,0.000,0.000,0.000,1.475,0.328,0.000,405.005,1143.936,0.0,0.0,0.044,0.115,0.033,0.861,0.429,0.000,0.0,0.0,0.000,0.0,0.0,0.0,0.000,0.0,0.0,0.0,0.0,0.0,0.0,0.187,0.002,16.882,54.019,25.155,15.713,1.712,2.033,0.074,0.0,0.0,0.0,0.0,0.0,0.0,0.000,0.000,1.055,0.005,0.033,0.861,0.007,0.429,0.0,1.664,0.0,0.0,0.069,4.336,8.424,15.399,1.712,2.033,0.074,1.767,1.630,0.221,13.883,25.158,2.945,28.147,0.0,0.0,0.0,0.0,0.000,0.000,4231.712,8486.206
1588357618.462,1.930,1.870,1.620,8.163,3.061,85.714,3.061,0.0,0.0,540147712.0,63336448.0,1296764928.0,196907008.0,0.0,0.0,1818624.0,581632.0,38.0,68.0,2661.0,0.0,0.0,0.0,0.0,31.0,5427.0,5339.0,765.0,1024.0,14875.0,0.0,0.0,0.0,0.0,0.0,42.0,0.0,0.0,541.0,1685.0,1.0,1.0,15.0,4.800,262134.0,6776938.0,3375029.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,5.0,0.0,0.0,0.0,0.0,0.0,0.0,1473471.0,19577.0,132894808.0,425226531.0,198018790.0,123687270.0,13479807.0,16000606.0,585904.0,0.0,0.0,0.0,0.0,0.0,0.0,949.0,6.0,8302741.0,40033.0,262134.0,6776938.0,57535.0,3375029.0,0.0,13101063.0,0.0,0.0,540570.0,34132214.0,66308260.0,121219357.0,13479807.0,16000606.0,585904.0,13908563.0,12832817.0,1740791.0,109282656.0,198040675.0,23183928.0,221570697.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1588357619.465,2.260,1.940,1.640,83.168,16.832,0.0,0.0,0.0,0.0,572170240.0,63336448.0,1297494016.0,164155392.0,0.0,0.0,753664.0,1073152.0,12.0,131.0,2661.0,0.0,0.0,0.0,0.0,8.0,8940.0,9111.0,1114.0,1056.0,14875.0,0.0,0.0,0.0,0.0,0.0,21.0,0.0,0.0,622.0,3381.0,4.0,0.0,1.0,1.200,262134.0,6777035.0,3375029.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,5.0,0.0,0.0,0.0,0.0,0.0,0.0,1473471.0,19577.0,132894808.0,425226531.0,198018790.0,123687270.0,13479807.0,16000606.0,585904.0,0.0,0.0,0.0,0.0,0.0,0.0,949.0,6.0,8302741.0,40033.0,262134.0,6777035.0,57535.0,3375029.0,0.0,13101063.0,0.0,0.0,540570.0,34132214.0,66308260.0,121219357.0,13479807.0,16000606.0,585904.0,13908563.0,12832817.0,1740791.0,109282656.0,198040675.0,23183928.0,221570697.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1588357620.463,2.260,1.940,1.640,82.828,16.162,0.0,1.010,0.0,0.0,620949504.0,63344640.0,1298599936.0,114262016.0,0.0,0.0,942080.0,17661952.0,13.0,1887.0,2661.0,0.0,0.0,0.0,0.0,10.0,14432.0,12667.0,463.0,1184.0,14937.0,0.0,0.0,0.0,0.0,0.0,116.0,0.0,0.0,666.0,3435.0,0.0,6.0,21.0,82.800,262134.0,6777085.0,3375029.0,11.0,5.0,0.0,6.0,2.0,0.0,0.0,4.0,0.0,5.0,0.0,0.0,4.0,0.0,1473481.0,19577.0,132894808.0,425226781.0,198018910.0,123687380.0,13479807.0,16000606.0,585904.0,0.0,0.0,0.0,0.0,0.0,0.0,949.0,6.0,8302741.0,40033.0,262134.0,6777085.0,57535.0,3375029.0,0.0,13101063.0,0.0,0.0,540570.0,34132214.0,66308260.0,121219357.0,13479807.0,16000606.0,585904.0,13908563.0,12832817.0,1740791.0,109282656.0,198040675.0,23183928.0,221570697.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0
1588357621.463,2.260,1.940,1.640,34.343,5.051,0.0,60.606,0.0,0.0,631656448.0,63492096.0,1301454848.0,100552704.0,4470.0,1806.0,2846720.0,22867968.0,93.0,2063.0,2661.0,0.0,0.0,0.0,0.0,19.0,5559.0,3539.0,188.0,1376.0,14937.0,0.0,0.0,0.0,0.0,0.0,177.0,10.0,0.0,773.0,3348.0,0.0,6.0,0.0,100.0,262134.0,6777092.0,3375029.0,11.0,0.0,0.0,11.0,7.0,0.0,0.0,3.0,0.0,0.0,0.0,0.0,5.0,0.0,1473526.0,19577.0,132896120.0,425238740.0,198024916.0,123693378.0,13479907.0,16000721.0,585904.0,0.0,0.0,0.0,0.0,0.0,0.0,949.0,6.0,8302741.0,40033.0,262134.0,6777092.0,57535.0,3375029.0,0.0,13101063.0,0.0,0.0,540570.0,34132214.0,66308761.0,121219876.0,13479907.0,16000721.0,585904.0,13908678.0,12832917.0,1740862.0,109283280.0,198041937.0,23184288.0,221572437.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1588357622.462,2.260,1.940,1.640,31.313,3.030,0.0,64.646,0.0,1.010,636489728.0,63492096.0,1301979136.0,95195136.0,0.0,0.0,204800.0,20168704.0,21.0,2128.0,2661.0,0.0,0.0,0.0,0.0,0.0,3525.0,2182.0,1010.0,1408.0,14937.0,0.0,0.0,0.0,0.0,0.0,128.0,0.0,0.0,798.0,3359.0,0.0,6.0,0.0,100.0,262134.0,6777192.0,3375029.0,11.0,0.0,0.0,11.0,7.0,0.0,0.0,3.0,0.0,0.0,0.0,0.0,5.0,0.0,1473556.0,19577.0,132898784.0,425250809.0,198030060.0,123698428.0,13480048.0,16001226.0,585934.0,0.0,0.0,0.0,0.0,0.0,0.0,949.0,6.0,8302741.0,40033.0,262134.0,6777192.0,57536.0,3375029.0,0.0,13101445.0,0.0,0.0,540570.0,34132214.0,66310079.0,121222153.0,13480048.0,16001226.0,585934.0,13909121.0,12833028.0,1740864.0,109285184.0,198045210.0,23184760.0,221577082.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1588357623.463,2.260,1.940,1.640,53.535,7.071,0.0,38.384,0.0,1.010,651235328.0,63492096.0,1303396352.0,79032320.0,0.0,0.0,552960.0,14237696.0,60.0,1457.0,2661.0,0.0,0.0,0.0,0.0,0.0,8852.0,4676.0,671.0,1408.0,14937.0,0.0,0.0,0.0,0.0,0.0,260.0,0.0,0.0,914.0,5917.0,1.0,0.0,0.0,58.800,262134.0,6777592.0,3375029.0,11.0,10.0,0.0,1.0,0.0,0.0,0.0,5.0,0.0,10.0,0.0,0.0,0.0,0.0,1473613.0,19578.0,132903088.0,425265997.0,198034114.0,123702368.0,13480416.0,16001857.0,585954.0,0.0,0.0,0.0,0.0,0.0,0.0,949.0,6.0,8302741.0,40033.0,262134.0,6777592.0,57540.0,3375029.0,0.0,13102456.0,0.0,0.0,540570.0,34132214.0,66312428.0,121225374.0,13480416.0,16001857.0,585954.0,13909659.0,12833374.0,1741132.0,109288480.0,198050977.0,23185768.0,221585423.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1588357624.463,2.080,1.900,1.630,36.559,4.301,55.914,2.151,0.0,1.075,653111296.0,63492096.0,1304219648.0,76333056.0,290.0,54.0,278528.0,4997120.0,32.0,603.0,2661.0,0.0,0.0,0.0,0.0,0.0,2710.0,1452.0,752.0,1440.0,14937.0,0.0,0.0,0.0,0.0,0.0,151.0,3.0,0.0,845.0,4272.0,0.0,0.0,0.0,6.400,262134.0,6778092.0,3375029.0,11.0,10.0,0.0,1.0,0.0,0.0,0.0,5.0,0.0,10.0,0.0,0.0,0.0,0.0,1473705.0,19580.0,132909232.0,425287861.0,198039884.0,123708069.0,13480959.0,16002654.0,585974.0,0.0,0.0,0.0,0.0,0.0,0.0,949.0,6.0,8302741.0,40033.0,262134.0,6778092.0,57545.0,3375029.0,0.0,13102856.0,0.0,0.0,540570.0,34132214.0,66316235.0,121230537.0,13480959.0,16002654.0,585974.0,13910406.0,12833893.0,1741379.0,109293120.0,198059174.0,23187272.0,221598291.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1588357625.462,2.080,1.900,1.630,11.828,6.452,69.892,11.828,0.0,0.0,654225408.0,63500288.0,1305161728.0,74268672.0,118.0,74.0,360448.0,3584000.0,30.0,412.0,2661.0,0.0,0.0,0.0,0.0,0.0,2278.0,658.0,160.0,1440.0,14937.0,0.0,0.0,0.0,0.0,0.0,138.0,2.0,0.0,823.0,4438.0,0.0,0.0,0.0,15.200,262134.0,6778426.0,3375029.0,11.0,10.0,0.0,1.0,0.0,0.0,0.0,5.0,0.0,10.0,0.0,0.0,0.0,0.0,1473753.0,19580.0,132913864.0,425302807.0,198043797.0,123711809.0,13481298.0,16003494.0,586014.0,0.0,0.0,0.0,0.0,0.0,0.0,949.0,6.0,8302741.0,40033.0,262134.0,6778426.0,57545.0,3375029.0,0.0,13103445.0,0.0,0.0,540570.0,34132214.0,66318564.0,121234112.0,13481298.0,16003494.0,586014.0,13911112.0,12834192.0,1741580.0,109296880.0,198065347.0,23188144.0,221606825.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1588357626.463,2.080,1.900,1.630,40.206,2.062,52.577,4.124,0.0,1.031,657981440.0,63500288.0,1305755648.0,69918720.0,356.0,134.0,262144.0,2785280.0,28.0,357.0,2661.0,0.0,0.0,0.0,0.0,0.0,2294.0,1206.0,161.0,1440.0,14937.0,0.0,0.0,0.0,0.0,0.0,143.0,4.0,0.0,836.0,3795.0,0.0,0.0,0.0,7.200,262134.0,6778687.0,3375029.0,11.0,10.0,0.0,1.0,0.0,0.0,0.0,5.0,0.0,10.0,0.0,0.0,0.0,0.0,1473801.0,19580.0,132917288.0,425312411.0,198046386.0,123714396.0,13481544.0,16003766.0,586014.0,0.0,0.0,0.0,0.0,0.0,0.0,949.0,6.0,8302741.0,40033.0,262134.0,6778687.0,57546.0,3375029.0,0.0,13103903.0,0.0,0.0,540570.0,34132214.0,66320362.0,121236514.0,13481544.0,16003766.0,586014.0,13911384.0,12834438.0,1741437.0,109299616.0,198068772.0,23188832.0,221612695.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1588357627.463,2.080,1.900,1.630,15.217,4.348,76.087,4.348,0.0,0.0,659824640.0,62693376.0,1291866112.0,82771968.0,0.0,0.0,368640.0,2998272.0,39.0,355.0,2661.0,0.0,0.0,0.0,0.0,0.0,1794.0,916.0,4015.0,1440.0,14937.0,0.0,0.0,0.0,0.0,0.0,151.0,0.0,0.0,829.0,4321.0,0.0,0.0,0.0,6.400,262134.0,6778897.0,3375029.0,11.0,10.0,0.0,1.0,0.0,0.0,0.0,5.0,0.0,10.0,0.0,0.0,0.0,0.0,1473854.0,19581.0,132921000.0,425325358.0,198049397.0,123717346.0,13481901.0,16004266.0,586024.0,0.0,0.0,0.0,0.0,0.0,0.0,949.0,6.0,8302741.0,40033.0,262134.0,6778897.0,57546.0,3375029.0,0.0,13104340.0,0.0,0.0,540570.0,34132214.0,66322594.0,121239376.0,13481901.0,16004266.0,586024.0,13911848.0,12834783.0,1741493.0,109302464.0,198073899.0,23189696.0,221620373.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1588357628.463,2.080,1.900,1.630,16.842,2.105,75.789,5.263,0.0,0.0,657076224.0,62693376.0,1292587008.0,84799488.0,0.0,0.0,282624.0,3391488.0,31.0,414.0,2661.0,0.0,0.0,0.0,0.0,0.0,2156.0,1145.0,1765.0,1440.0,14937.0,0.0,0.0,0.0,0.0,0.0,141.0,0.0,0.0,832.0,4103.0,0.0,0.0,0.0,7.600,262134.0,6779220.0,3375029.0,11.0,10.0,0.0,1.0,0.0,0.0,0.0,5.0,0.0,10.0,0.0,0.0,0.0,0.0,1473902.0,19581.0,132924672.0,425336652.0,198051805.0,123719703.0,13482231.0,16004711.0,586034.0,0.0,0.0,0.0,0.0,0.0,0.0,949.0,6.0,8302741.0,40033.0,262134.0,6779220.0,57547.0,3375029.0,0.0,13104833.0,0.0,0.0,540570.0,34132214.0,66324494.0,121241695.0,13482231.0,16004711.0,586034.0,13912250.0,12835103.0,1741632.0,109305216.0,198078415.0,23190616.0,221627062.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1588357629.463,1.910,1.870,1.620,13.830,2.128,79.787,4.255,0.0,0.0,658198528.0,62693376.0,1293205504.0,83058688.0,0.0,0.0,147456.0,3375104.0,17.0,421.0,2661.0,0.0,0.0,0.0,0.0,0.0,1813.0,732.0,201.0,1440.0,14937.0,0.0,0.0,0.0,0.0,0.0,135.0,0.0,0.0,815.0,4098.0,1.0,0.0,0.0,4.0,262134.0,6779520.0,3375029.0,11.0,10.0,0.0,1.0,0.0,0.0,0.0,5.0,0.0,10.0,0.0,0.0,0.0,0.0,1473949.0,19582.0,132928168.0,425347514.0,198054085.0,123721945.0,13482556.0,16005169.0,586044.0,0.0,0.0,0.0,0.0,0.0,0.0,949.0,6.0,8302741.0,40033.0,262134.0,6779520.0,57547.0,3375029.0,0.0,13105307.0,0.0,0.0,540570.0,34132214.0,66326343.0,121243937.0,13482556.0,16005169.0,586044.0,13912681.0,12835416.0,1741897.0,109307816.0,198082842.0,23191512.0,221633497.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1588357630.463,1.910,1.870,1.620,8.791,1.099,83.516,6.593,0.0,0.0,660099072.0,62697472.0,1293774848.0,80584704.0,0.0,0.0,270336.0,2379776.0,29.0,295.0,2661.0,0.0,0.0,0.0,0.0,0.0,2047.0,933.0,433.0,1440.0,14937.0,0.0,0.0,0.0,0.0,0.0,143.0,0.0,0.0,837.0,4207.0,0.0,0.0,1.0,8.800,262134.0,6779773.0,3375029.0,11.0,10.0,0.0,1.0,0.0,0.0,0.0,5.0,0.0,10.0,0.0,0.0,0.0,0.0,1474003.0,19582.0,132931680.0,425359975.0,198056903.0,123724733.0,13482910.0,16005651.0,586054.0,0.0,0.0,0.0,0.0,0.0,0.0,949.0,6.0,8302741.0,40033.0,262134.0,6779773.0,57548.0,3375029.0,0.0,13105713.0,0.0,0.0,540570.0,34132214.0,66328519.0,121246687.0,13482910.0,16005651.0,586054.0,13913143.0,12835760.0,1742005.0,109310440.0,198087766.0,23192400.0,221640944.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1588357631.462,1.910,1.870,1.620,11.702,2.128,78.723,6.383,0.0,1.064,660000768.0,62697472.0,1294819328.0,79638528.0,0.0,0.0,540672.0,3948544.0,58.0,476.0,2661.0,0.0,0.0,0.0,0.0,0.0,1178.0,529.0,196.0,1440.0,14937.0,0.0,0.0,0.0,0.0,0.0,172.0,0.0,0.0,853.0,3996.0,0.0,0.0,0.0,9.600,262134.0,6780121.0,3375029.0,11.0,10.0,0.0,1.0,0.0,0.0,0.0,5.0,0.0,10.0,0.0,0.0,0.0,0.0,1474050.0,19583.0,132934728.0,425369432.0,198059192.0,123726968.0,13483159.0,16006124.0,586074.0,0.0,0.0,0.0,0.0,0.0,0.0,949.0,6.0,8302741.0,40033.0,262134.0,6780121.0,57549.0,3375029.0,0.0,13106189.0,0.0,0.0,540570.0,34132214.0,66330117.0,121248913.0,13483159.0,16006124.0,586074.0,13913581.0,12835987.0,1742029.0,109312728.0,198091645.0,23193160.0,221646497.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1588357632.463,1.910,1.870,1.620,13.830,1.064,73.404,11.702,0.0,0.0,660103168.0,62697472.0,1295511552.0,78843904.0,0.0,0.0,237568.0,2957312.0,26.0,357.0,2661.0,0.0,0.0,0.0,0.0,0.0,901.0,331.0,133.0,1440.0,14937.0,0.0,0.0,0.0,0.0,0.0,138.0,0.0,0.0,829.0,4128.0,0.0,0.0,0.0,14.400,262134.0,6780409.0,3375029.0,11.0,10.0,0.0,1.0,0.0,0.0,0.0,5.0,0.0,10.0,0.0,0.0,0.0,0.0,1474098.0,19583.0,132938304.0,425381528.0,198061828.0,123729602.0,13483522.0,16006493.0,586074.0,0.0,0.0,0.0,0.0,0.0,0.0,949.0,6.0,8302741.0,40033.0,262134.0,6780409.0,57550.0,3375029.0,0.0,13106568.0,0.0,0.0,540570.0,34132214.0,66332297.0,121251547.0,13483522.0,16006493.0,586074.0,13913950.0,12836350.0,1742107.0,109315480.0,198096322.0,23193984.0,221653916.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1588357633.462,1.910,1.870,1.620,9.474,2.105,82.105,5.263,0.0,1.053,660193280.0,62697472.0,1296150528.0,78114816.0,0.0,0.0,188416.0,3514368.0,20.0,422.0,2661.0,0.0,0.0,0.0,0.0,0.0,650.0,329.0,145.0,1440.0,14937.0,0.0,0.0,0.0,0.0,0.0,133.0,0.0,0.0,812.0,4037.0,0.0,0.0,0.0,6.400,262134.0,6780674.0,3375029.0,11.0,10.0,0.0,1.0,0.0,0.0,0.0,5.0,0.0,10.0,0.0,0.0,0.0,0.0,1474152.0,19583.0,132941168.0,425391563.0,198063726.0,123731460.0,13483842.0,16006949.0,586084.0,0.0,0.0,0.0,0.0,0.0,0.0,949.0,6.0,8302741.0,40033.0,262134.0,6780674.0,57550.0,3375029.0,0.0,13106952.0,0.0,0.0,540570.0,34132214.0,66333956.0,121253404.0,13483842.0,16006949.0,586084.0,13914381.0,12836660.0,1742226.0,109317536.0,198100573.0,23194792.0,221659697.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1588357634.463,1.760,1.840,1.620,11.828,4.301,76.344,7.527,0.0,0.0,660598784.0,62697472.0,1297207296.0,76652544.0,0.0,0.0,360448.0,4128768.0,39.0,484.0,2661.0,0.0,0.0,0.0,0.0,0.0,1037.0,610.0,255.0,1440.0,14937.0,0.0,0.0,0.0,0.0,0.0,158.0,0.0,0.0,832.0,4527.0,0.0,0.0,0.0,9.600,262134.0,6781056.0,3375029.0,11.0,10.0,0.0,1.0,0.0,0.0,0.0,5.0,0.0,10.0,0.0,0.0,0.0,0.0,1474200.0,19583.0,132945064.0,425403907.0,198066832.0,123734468.0,13484143.0,16007620.0,586114.0,0.0,0.0,0.0,0.0,0.0,0.0,949.0,6.0,8302741.0,40033.0,262134.0,6781056.0,57552.0,3375029.0,0.0,13107439.0,0.0,0.0,540570.0,34132214.0,66336016.0,121256411.0,13484143.0,16007620.0,586114.0,13914984.0,12836931.0,1742369.0,109320552.0,198105681.0,23195672.0,221666930.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1588357635.462,1.760,1.840,1.620,7.447,3.191,84.043,5.319,0.0,0.0,660783104.0,62697472.0,1297846272.0,75829248.0,0.0,0.0,360448.0,1826816.0,41.0,229.0,2661.0,0.0,0.0,0.0,0.0,0.0,832.0,307.0,111.0,1440.0,14937.0,0.0,0.0,0.0,0.0,0.0,144.0,0.0,0.0,816.0,3855.0,0.0,0.0,0.0,4.800,262134.0,6781197.0,3375029.0,11.0,10.0,0.0,1.0,0.0,0.0,0.0,5.0,0.0,10.0,0.0,0.0,0.0,0.0,1474247.0,19584.0,132947840.0,425413405.0,198068960.0,123736494.0,13484392.0,16008244.0,586144.0,0.0,0.0,0.0,0.0,0.0,0.0,949.0,6.0,8302741.0,40033.0,262134.0,6781197.0,57552.0,3375029.0,0.0,13107755.0,0.0,0.0,540570.0,34132214.0,66337481.0,121258436.0,13484392.0,16008244.0,586144.0,13915536.0,12837148.0,1742621.0,109322608.0,198109912.0,23196392.0,221672194.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
